ID,YEAR,LOC,SN,AT,AP,AH,AFDP,GTEP,TIT,TAT,TEY,CDP,NOX,CO
219,2019,Austria,0903XTR,18.055,1012.3,89.774,3.761,25.393,1081.7,549.92,134.4,11.994,-,1.3928
220,2018,Greece,0903XTR,2.251,1020.2,84.185,4.8447,34.98,1099.8,525.87,169.34,14.472,50.593,2.7127
221,2020,Estonia,0903XTR,10.849,1019.6,86.468,3.1776,24.53,1086.4,549.76,134.52,12.004,67.836,1.1706
222,2020,Malta,0903XTR,12.364,1003.5,94.628,3.0918,24.149,1083.1,550.0,132.65,11.764,79.432,2.6663
223,2021,Bulgaria,0903XTR,21.084,1014.2,91.743,3.8364,22.153,1071.1,550.01,120.33,11.159,59.981,2.0149
224,2018,Hungary,0903XTR,28.383,1014.6,45.063,4.1127,28.41,1099.0,549.59,142.04,12.813,60.62,1.6971
225,2020,Greece,0903XTR,20.812,1004.6,96.491,3.9166,24.997,1088.0,549.91,133.48,11.984,57.641,6.0959
226,2022,Poland,0903XTR,10.118,1021.1,91.666,4.8388,33.142,1100.3,527.23,163.22,14.188,62.395,0.10284
227,2021,Ireland,0903XTR,16.128,1012.8,75.962,4.1574,24.644,1086.8,550.25,133.39,11.928,-,2.5376
228,2019,Greece,0903XTR,12.366,1009.3,99.998,3.8289,24.858,1085.0,550.04,133.15,11.877,-,1.9
229,2018,Romania,0903XTR,24.171,1007.6,61.49,2.813,19.926,1049.9,550.0,109.04,10.368,-,5.6546
230,2019,Ireland,0903XTR,25.33,1010.2,92.164,4.4097,26.168,1084.3,550.18,132.24,12.093,-,1.6189
231,2022,Germany,0903XTR,5.4522,1013.6,87.772,3.6333,23.994,1085.1,549.71,133.51,11.792,-,0.46707
232,2018,Ireland,0903XTR,24.761,1006.1,41.086,4.2744,30.924,1099.9,541.79,152.8,13.396,54.649,1.4347
233,2019,Sweden,0903XTR,15.408,995.21,82.695,3.7359,25.642,1078.6,550.12,134.73,12.013,-,1.2588
234,2019,Ireland,0903XTR,13.732,1015.4,96.955,3.2316,22.595,1063.1,550.03,122.81,11.235,-,0.50814
235,2019,Lithuania,0903XTR,8.5284,1009.7,95.424,3.7317,25.312,1078.4,549.84,136.12,12.004,63.801,1.2005
236,2022,Spain,0903XTR,14.439,1026.8,70.751,5.2317,32.281,1100.1,529.16,158.39,13.967,-,0.38957
237,2020,Portugal,0903XTR,30.51,1011.3,60.711,5.4029,27.11,1096.6,548.52,135.43,12.478,64.289,1.3383
238,2021,Poland,0903XTR,23.838,1006.0,90.911,4.3472,25.848,1091.3,550.0,134.45,12.287,59.869,1.046
239,2021,Finland,0903XTR,21.38,1010.4,59.884,6.0739,31.587,1100.1,535.93,153.66,13.554,65.911,1.665
240,2020,Malta,0903XTR,16.249,1012.6,91.053,4.0863,31.174,1100.0,537.16,151.54,13.481,-,1.5635
241,2021,Belgium,0903XTR,10.462,1005.6,98.315,5.7329,24.114,1084.5,549.9,133.96,11.806,-,1.4671
242,2022,Luxembourg,0903XTR,28.079,1012.6,80.511,4.3219,29.096,1100.3,543.66,144.27,12.983,54.022,0.21614
243,2020,Belgium,0903XTR,13.707,1012.0,78.296,3.1212,23.842,1082.3,549.97,130.71,11.709,-,2.0635
244,2019,Slovenia,0903XTR,25.029,1009.6,93.96,4.0623,23.916,1071.9,550.12,123.22,11.466,-,1.9141
245,2021,Greece,0903XTR,25.617,1004.6,90.043,4.2958,25.733,1090.6,550.13,133.67,12.095,-,1.6887
246,2020,Slovakia,0903XTR,19.469,1010.5,80.585,3.4936,19.662,1056.8,549.94,110.1,10.54,-,5.0053
247,2019,Germany,0903XTR,22.541,1012.1,87.917,3.8884,24.741,1077.2,550.04,128.43,11.793,-,0.80745
248,2021,Malta,0903XTR,24.054,1009.9,75.504,4.4413,25.647,1090.5,549.97,132.54,12.087,65.165,1.0618
249,2018,Germany,0903XTR,22.347,1012.0,64.715,4.3059,30.689,1099.9,542.6,150.96,13.369,-,1.8847
250,2019,Malta,0903XTR,6.5708,1020.7,90.626,3.5001,24.733,1076.8,549.97,135.21,11.871,65.264,1.3122
251,2018,France,0903XTR,14.884,1018.5,74.676,3.6569,23.802,1077.4,549.75,130.79,11.714,-,2.8525
252,2021,Republic of Cyprus,0903XTR,12.883,1016.9,93.596,3.7001,32.368,1099.8,531.12,159.18,13.809,-,1.4654
253,2019,Austria,0903XTR,22.084,1010.1,92.431,5.1387,29.558,1099.5,546.59,146.52,13.083,55.209,1.2465
254,2022,Portugal,0903XTR,20.926,1005.9,99.053,3.253,20.039,1058.4,550.01,111.74,10.646,-,1.893
255,2022,Germany,0903XTR,18.811,1016.1,86.127,3.5843,24.448,1087.2,550.02,132.7,11.945,-,1.2013
256,2019,Republic of Cyprus,0903XTR,14.017,1014.8,87.258,3.5666,25.349,1078.6,549.99,134.03,11.981,58.19,1.2906
257,2021,Slovenia,0903XTR,31.609,1008.3,49.703,4.9997,31.177,1099.9,537.91,149.34,13.39,-,0.69006
258,2021,Finland,0903XTR,20.794,1005.0,74.846,2.2548,18.221,1046.2,549.16,103.1,10.178,-,7.3131
259,2019,Netherlands,0903XTR,19.323,1021.1,96.029,4.157,22.712,1067.4,550.0,121.42,11.269,55.807,2.9237
260,2020,Ireland,0903XTR,7.7785,1023.1,85.809,2.9694,23.739,1084.2,550.07,133.73,11.854,-,2.5197
261,2021,Italy,0903XTR,24.329,1011.0,57.762,5.2089,25.838,1091.0,550.4,133.73,12.144,71.7,1.4129
262,2022,Belgium,0903XTR,11.138,1005.4,94.181,3.4116,19.152,1055.0,549.9,111.72,10.427,76.251,3.6693
263,2019,Austria,0903XTR,29.32,1006.3,62.227,4.1725,25.533,1080.4,550.07,128.45,11.949,56.696,1.9681
264,2018,Slovakia,0903XTR,23.126,1013.1,60.146,3.7652,27.6,1095.3,550.01,142.08,12.621,57.985,2.1617
265,2020,Ireland,0903XTR,26.812,1011.7,79.238,6.1394,31.171,1099.8,536.5,148.85,13.421,56.413,1.3237
266,2018,Czech Republic,0903XTR,29.431,1007.0,62.868,4.1949,29.307,1099.4,547.7,145.23,12.981,49.316,1.4756
267,2020,Portugal,0903XTR,18.983,1022.5,87.202,4.1127,32.008,1100.0,538.93,154.88,13.707,-,1.1909
268,2021,Croatia,0903XTR,5.8873,1018.4,70.064,6.3038,37.34,1100.0,515.87,170.61,14.872,-,0.62193
269,2019,Netherlands,0903XTR,7.5334,1024.0,87.884,3.7217,33.855,1100.1,538.36,157.85,13.629,54.163,0.32008
270,2020,Germany,0903XTR,20.178,1002.7,80.169,3.1044,19.702,1056.2,550.02,109.89,10.51,-,3.9131
271,2021,Poland,0903XTR,19.027,1009.9,97.256,3.7597,19.607,1055.7,550.0,109.7,10.431,56.98,4.8698
272,2018,Netherlands,0903XTR,28.579,1008.1,47.792,3.6564,25.724,1076.1,545.49,130.0,12.052,-,2.6931
273,2022,Belgium,0903XTR,10.726,1006.9,95.889,4.2363,23.981,1084.6,550.02,134.02,11.865,-,0.75
274,2020,Austria,0903XTR,27.642,1014.3,62.828,6.6961,30.921,1099.9,536.5,150.4,13.466,-,1.4976
275,2019,Latvia,0903XTR,32.928,1002.4,47.762,4.766,29.541,1099.3,549.01,144.75,12.929,-,1.1772
276,2021,Italy,0903XTR,7.8341,1012.9,88.689,5.9417,32.846,1099.8,530.14,161.72,13.818,70.593,0.22178
277,2019,Denmark,0903XTR,31.361,1011.8,67.373,4.213,24.352,1074.3,550.15,122.39,11.669,-,1.7404
278,2020,Finland,0903XTR,25.369,1009.8,79.986,5.1787,25.478,1089.6,549.81,131.87,12.101,-,1.7251
279,2019,Latvia,0903XTR,8.0123,1015.0,88.537,2.6851,22.011,1066.3,549.97,125.29,11.282,-,1.9846
280,2021,Slovenia,0903XTR,16.286,1017.7,93.245,2.7043,23.235,1077.4,548.3,127.44,11.67,-,1.9193
281,2018,Sweden,0903XTR,30.785,1009.1,57.232,4.6229,29.896,1100.0,545.72,147.02,13.134,52.193,1.8593
282,2021,Poland,0903XTR,22.521,1002.0,71.483,5.2455,25.658,1089.7,550.07,133.72,12.062,71.169,1.3576
283,2019,Belgium,0903XTR,18.414,1011.4,99.743,3.3409,20.261,1051.8,549.68,111.35,10.624,44.769,3.3515
284,2020,Croatia,0903XTR,23.781,1014.5,64.025,3.2872,23.022,1076.5,550.02,122.77,11.43,-,2.3892
285,2018,Belgium,0903XTR,15.441,1020.2,79.61,3.1239,22.34,1068.5,549.88,124.09,11.316,52.689,6.642
286,2020,Portugal,0903XTR,22.959,1007.2,92.918,5.3401,26.076,1092.6,550.25,135.64,12.131,77.576,2.4255
287,2019,Netherlands,0903XTR,14.288,1021.1,73.461,3.8707,32.408,1100.1,535.82,158.09,13.847,-,3.2645
288,2022,France,0903XTR,21.531,1008.6,75.576,3.9081,25.299,1090.5,550.36,134.25,12.058,-,1.2304
289,2020,Portugal,0903XTR,12.072,1000.5,95.177,2.483,18.996,1050.1,548.3,109.23,10.267,78.669,6.2246
290,2022,Sweden,0903XTR,11.308,1025.1,80.772,3.8463,23.861,1086.3,550.11,134.15,11.914,76.167,1.5467
291,2019,Spain,0903XTR,26.634,1005.1,66.488,4.6648,30.226,1100.0,545.79,148.57,13.151,56.664,1.4931
292,2021,Malta,0903XTR,15.327,992.42,77.042,3.9868,22.33,1049.8,535.33,119.04,11.208,80.448,26.999
293,2022,Luxembourg,0903XTR,13.594,1010.3,92.754,4.2527,29.833,1099.7,536.29,155.76,13.458,64.831,0.95616
294,2022,Austria,0903XTR,20.514,1010.9,95.254,3.3545,20.143,1060.0,550.04,112.04,10.645,57.163,3.2428
295,2018,Estonia,0903XTR,20.033,1012.5,80.211,4.2517,30.418,1099.9,542.94,151.09,13.309,50.338,1.4567
296,2020,Estonia,0903XTR,24.258,1011.0,86.397,5.2531,25.803,1091.5,549.7,133.98,12.195,74.449,2.4526
297,2022,Greece,0903XTR,16.121,1017.8,78.069,4.4514,24.567,1087.9,549.8,134.04,12.072,70.749,1.2659
298,2022,Lithuania,0903XTR,24.412,1013.6,58.779,4.0033,27.243,1094.6,545.5,141.16,12.598,-,1.2813
299,2022,Netherlands,0903XTR,22.187,1011.8,89.846,3.0787,19.875,1058.6,550.04,111.28,10.609,53.961,2.351
300,2022,Luxembourg,0903XTR,10.646,1018.1,92.879,3.587,19.443,1050.4,545.51,111.81,10.482,-,5.0154
301,2019,Austria,0903XTR,11.872,1010.1,97.679,3.4535,24.151,1072.0,549.62,130.09,11.527,-,1.4391
302,2020,Luxembourg,0903XTR,23.969,1009.7,81.296,4.4189,25.568,1090.1,549.61,133.43,12.046,-,1.3943
303,2022,Malta,0903XTR,17.014,1013.2,94.901,3.0397,19.567,1057.4,549.93,111.65,10.396,64.111,3.0373
304,2020,Portugal,0903XTR,4.5327,1007.5,91.746,4.1275,33.741,1099.8,525.41,167.26,14.187,70.174,0.61143
305,2020,Republic of Cyprus,0903XTR,11.018,1025.3,92.433,2.4519,19.742,1037.4,535.55,109.43,10.572,-,13.05
306,2021,Lithuania,0903XTR,10.387,1011.9,84.722,5.8775,32.666,1099.8,530.72,160.87,13.911,71.383,0.8061
307,2018,Croatia,0903XTR,0.94915,1022.2,78.335,2.7789,22.264,1068.8,549.95,125.88,11.256,-,3.6335
308,2018,Lithuania,0903XTR,21.301,1012.0,62.994,3.0779,22.512,1066.7,550.43,121.55,11.204,-,2.7216
309,2021,Spain,0903XTR,22.278,1013.4,77.542,4.0909,25.244,1089.0,550.15,132.79,12.023,70.2,2.0529
310,2020,Portugal,0903XTR,20.787,1014.2,80.41,4.1354,32.435,1100.0,533.7,153.5,13.642,73.225,1.308
311,2018,Lithuania,0903XTR,4.2803,1027.6,53.882,4.2062,36.333,1100.0,530.01,166.05,14.292,59.512,2.3445
312,2019,Estonia,0903XTR,17.553,1015.0,84.911,4.4136,24.412,1077.7,549.72,129.78,11.847,59.025,2.1948
313,2018,Hungary,0903XTR,-5.1355,1036.3,73.405,4.2088,35.153,1099.9,522.88,174.42,14.748,58.026,1.6498
314,2022,Latvia,0903XTR,27.427,1009.9,67.946,3.349,21.535,1067.3,549.76,115.73,11.09,50.087,0.9592
315,2019,Portugal,0903XTR,10.271,1018.7,81.662,2.6626,24.241,1065.5,549.74,123.82,11.135,-,1.8198
316,2018,Malta,0903XTR,24.695,1016.6,49.884,3.8598,27.249,1094.7,550.32,140.59,12.636,57.639,1.6292
317,2020,Romania,0903XTR,7.2888,1022.5,95.71,3.016,23.952,1085.2,549.82,133.81,11.815,82.119,1.9384
318,2019,Bulgaria,0903XTR,6.2226,1023.7,89.321,3.3772,23.133,1068.8,549.62,126.89,11.501,-,2.4871
319,2018,Hungary,0903XTR,13.542,1012.5,45.86,3.3568,29.007,1081.0,549.87,134.59,11.868,-,2.1693
320,2021,Spain,0903XTR,22.507,1014.1,54.415,4.1787,20.422,1061.3,550.21,112.61,10.731,-,3.1752
321,2018,Italy,0903XTR,15.804,1013.7,78.003,3.4425,25.139,1083.4,550.32,135.36,12.102,61.739,2.6948
322,2018,Malta,0903XTR,27.551,1012.1,42.415,4.3881,31.645,1099.9,539.7,152.76,13.532,-,1.8469
323,2020,Spain,0903XTR,11.306,1011.1,90.532,3.101,24.349,1086.6,549.96,135.05,11.928,74.722,1.7062
324,2018,Latvia,0903XTR,8.6541,1026.0,74.553,4.4992,32.261,1099.9,533.26,161.6,14.044,49.792,2.1814
325,2022,Republic of Cyprus,0903XTR,28.388,1016.1,55.963,4.161,26.151,1095.1,550.33,133.8,12.274,65.151,0.35785
326,2018,Sweden,0903XTR,29.298,1007.5,39.208,4.2369,30.591,1100.0,543.79,150.1,13.261,-,1.5545
327,2020,Croatia,0903XTR,6.939,1012.2,90.902,2.5235,19.058,1053.5,548.94,110.78,10.522,-,7.5519
328,2019,Poland,0903XTR,10.615,1015.7,99.596,3.6356,25.299,1078.5,550.06,134.24,11.861,59.84,1.7423
329,2020,Belgium,0903XTR,11.759,1006.9,92.09,4.1251,32.58,1100.0,530.37,160.08,13.871,-,1.8937
330,2019,Sweden,0903XTR,25.954,1002.7,92.651,3.4856,20.772,1052.7,550.2,109.62,10.649,43.622,3.4723
331,2022,Poland,0903XTR,8.8335,1015.1,78.22,4.8809,31.723,1096.6,528.35,159.76,13.904,71.441,0.91958
332,2019,Ireland,0903XTR,16.665,1003.7,83.274,4.4323,31.154,1099.9,544.77,152.05,13.372,86.752,1.2515
333,2019,Germany,0903XTR,17.835,1014.9,76.122,3.7838,25.272,1082.0,549.81,134.39,11.975,64.992,1.5077
334,2019,Germany,0903XTR,11.568,1010.9,96.014,3.6339,25.256,1077.5,550.04,134.33,11.906,60.645,1.2806
335,2020,Netherlands,0903XTR,13.623,1022.9,86.334,3.2321,23.793,1083.7,550.07,131.19,11.833,-,3.186
336,2020,Belgium,0903XTR,15.591,1011.6,91.216,3.211,24.887,1086.0,549.5,133.53,11.934,-,1.9562
337,2018,Lithuania,0903XTR,24.301,1013.1,80.742,4.2807,29.44,1100.0,546.28,147.0,13.152,52.795,1.2658
338,2019,Luxembourg,0903XTR,11.795,1016.0,86.716,3.5103,25.26,1079.3,549.98,135.19,11.896,-,1.2991
339,2018,Croatia,0903XTR,27.711,1013.4,45.835,4.4113,31.016,1100.0,541.63,150.23,13.401,-,1.3268
340,2019,Germany,0903XTR,15.353,1014.1,84.336,2.7175,19.222,1042.5,550.31,107.82,10.284,-,2.6077
341,2021,Portugal,0903XTR,18.765,1005.5,80.979,5.1394,24.963,1087.8,549.95,133.71,12.008,-,1.3342
342,2021,Lithuania,0903XTR,26.5,1016.3,64.944,3.5438,20.508,1061.2,550.0,110.93,10.695,53.731,3.1435
343,2022,Sweden,0903XTR,8.5124,1010.6,87.415,4.1362,23.869,1084.5,550.06,134.32,11.823,78.449,0.33786
344,2020,Hungary,0903XTR,22.456,1012.9,70.751,3.4179,25.975,1091.6,549.49,135.08,12.213,74.208,1.7544
345,2020,Italy,0903XTR,25.329,1007.5,83.614,4.0545,25.45,1090.1,549.93,133.43,12.058,-,4.8251
346,2019,Poland,0903XTR,17.312,1012.1,92.686,3.7958,25.319,1081.1,549.53,134.22,11.979,60.657,1.5876
347,2022,Luxembourg,0903XTR,14.87,1024.5,67.516,4.8896,31.515,1099.9,529.26,158.53,13.978,-,3.9513
348,2019,France,0903XTR,20.695,1008.7,68.384,3.7624,25.62,1082.6,549.88,134.68,11.978,66.148,1.4178
349,2022,Croatia,0903XTR,17.175,1004.7,77.057,4.6576,24.709,1087.5,550.3,133.68,11.984,72.352,2.0432
350,2020,Belgium,0903XTR,11.259,1004.3,96.206,2.5883,20.155,1046.1,541.22,111.97,10.572,-,10.403
351,2019,France,0903XTR,7.3281,1014.1,98.978,3.5895,24.619,1077.0,549.75,135.22,11.834,-,1.1751
352,2022,Sweden,0903XTR,9.3295,1018.5,85.448,3.3405,19.889,1061.7,549.95,116.46,10.77,82.57,3.3529
353,2018,Lithuania,0903XTR,23.668,1014.2,76.091,3.9931,25.353,1083.7,550.09,132.56,12.069,-,1.2934
354,2022,Estonia,0903XTR,27.939,1014.8,60.35,4.0665,25.969,1093.5,549.84,133.81,12.26,-,0.12838
355,2018,Germany,0903XTR,20.742,1015.1,76.857,3.6047,25.957,1087.7,549.58,137.45,12.305,54.813,2.0438
356,2018,Finland,0903XTR,21.504,1014.7,70.436,3.4185,24.566,1080.2,550.05,131.17,11.948,43.943,1.8193
357,2020,Ireland,0903XTR,14.162,1013.2,83.506,3.3439,24.367,1086.1,549.87,133.21,11.972,-,1.4077
358,2022,Italy,0903XTR,4.171,1027.2,85.733,3.8919,23.216,1084.3,549.98,134.67,11.833,82.307,2.0017
359,2018,France,0903XTR,24.116,1017.1,50.91,3.8367,27.239,1094.5,549.7,140.79,12.534,57.358,1.8502
360,2018,Hungary,0903XTR,9.3753,1024.5,68.86,4.1257,33.164,1100.0,533.91,160.71,13.998,58.435,2.2064
361,2022,Malta,0903XTR,7.9698,1018.5,65.168,5.1206,33.261,1099.7,525.95,164.95,14.226,66.365,0.11349
362,2019,Czech Republic,0903XTR,3.2101,1028.6,88.874,4.4973,34.232,1100.0,530.56,168.63,14.254,-,0.52755
363,2019,Denmark,0903XTR,8.5897,1018.3,88.523,2.8004,19.077,1044.4,550.01,108.9,10.379,77.361,4.2528
364,2020,Lithuania,0903XTR,6.6144,1023.9,95.827,2.9008,23.51,1083.0,549.99,133.35,11.8,-,1.7153
365,2018,Luxembourg,0903XTR,21.884,1002.5,56.521,3.3198,22.391,1065.8,549.93,121.07,11.246,52.223,2.862
366,2018,Finland,0903XTR,3.6268,1028.5,93.2,3.1661,19.087,1037.0,541.59,109.08,10.411,89.172,10.993
367,2021,Portugal,0903XTR,28.095,1008.9,68.168,4.7657,30.171,1099.9,540.83,147.18,13.157,59.194,1.3135
368,2021,Slovenia,0903XTR,11.837,1000.8,91.391,4.1976,24.236,1084.9,550.18,134.23,11.879,74.179,1.3247
369,2020,Croatia,0903XTR,10.987,1017.6,93.464,3.0975,24.269,1086.0,549.86,134.33,11.936,-,1.8815
370,2018,Sweden,0903XTR,12.922,1019.7,92.213,3.5803,23.92,1077.2,550.07,131.15,11.704,55.077,2.3401
371,2022,Netherlands,0903XTR,23.232,1018.3,85.607,3.79,25.244,1090.4,549.89,132.74,12.012,60.309,0.67863
372,2020,Belgium,0903XTR,15.27,1007.6,95.689,3.4101,24.895,1085.4,550.05,132.91,11.856,-,1.2726
373,2018,Greece,0903XTR,12.969,1013.3,74.605,2.5095,23.436,1026.6,540.56,101.49,10.041,-,11.519
374,2020,Denmark,0903XTR,10.237,1011.3,73.907,2.5584,19.163,1043.2,541.83,109.5,10.408,-,8.8529
375,2020,Denmark,0903XTR,24.782,1011.3,76.702,4.4,25.821,1092.4,550.17,134.29,12.257,-,1.9776
376,2019,Luxembourg,0903XTR,28.388,1006.6,70.022,3.956,25.476,1079.8,550.47,128.24,11.972,-,2.5297
377,2018,Germany,0903XTR,17.366,1016.1,59.333,3.3689,24.33,1078.7,549.92,131.15,11.774,-,2.1335
378,2020,Czech Republic,0903XTR,28.876,1010.3,53.094,6.1256,30.566,1100.1,538.86,148.95,13.3,-,0.9992
379,2018,Luxembourg,0903XTR,25.384,1016.1,53.428,2.7837,23.714,1049.2,550.44,107.51,10.384,51.802,4.3735
380,2019,Ireland,0903XTR,5.9929,1020.7,74.066,3.8624,33.232,1100.1,531.37,164.39,14.164,55.833,0.44151
381,2022,Bulgaria,0903XTR,11.145,1015.5,80.692,3.9116,24.144,1086.4,550.08,134.71,11.91,78.118,1.3601
382,2018,Spain,0903XTR,8.0926,1010.3,77.31,3.0485,23.528,1074.7,549.88,131.87,11.605,72.044,3.5628
383,2021,Finland,0903XTR,20.679,1020.0,75.862,4.2272,24.991,1089.4,549.9,132.92,12.099,67.887,1.7979
384,2018,Denmark,0903XTR,21.897,1007.7,86.893,3.3506,23.438,1070.4,550.01,124.72,11.397,-,2.9089
385,2022,Netherlands,0903XTR,10.308,1019.4,100.16,4.989,23.949,1084.8,549.9,133.36,11.807,-,1.5877
386,2020,Hungary,0903XTR,8.0538,1006.1,100.12,2.6506,19.316,1037.0,538.21,108.83,10.36,-,12.68
387,2020,Belgium,0903XTR,28.613,1011.5,49.021,4.3307,26.165,1094.3,549.72,133.99,12.261,-,0.72645
388,2020,Hungary,0903XTR,19.969,1023.3,71.558,3.3724,24.844,1088.6,549.94,132.95,11.953,65.597,1.8397
389,2021,Estonia,0903XTR,4.7733,1010.6,75.613,5.6705,33.473,1100.0,527.15,165.41,14.16,68.054,0.24459
390,2020,Estonia,0903XTR,17.882,1015.2,86.375,4.2466,33.462,1100.0,529.94,157.01,13.878,-,1.2131
391,2020,Latvia,0903XTR,18.664,1020.4,77.732,4.1452,32.298,1100.1,532.96,154.75,13.712,-,1.1817
392,2020,Greece,0903XTR,15.329,1019.7,69.796,3.2791,25.285,1089.4,550.31,135.0,12.012,69.073,1.257
393,2020,Czech Republic,0903XTR,15.21,1017.2,89.663,4.1725,32.806,1100.0,531.35,156.86,13.848,-,1.1771
394,2020,Italy,0903XTR,24.254,1016.4,67.804,3.3343,22.977,1076.2,549.97,122.17,11.415,62.257,2.9546
395,2019,Hungary,0903XTR,23.012,1010.4,82.175,5.0193,30.558,1100.2,544.7,148.28,13.26,-,1.1828
396,2022,Greece,0903XTR,13.074,1010.4,84.97,4.0026,21.199,1068.6,549.88,120.91,10.987,-,1.9174
397,2022,Estonia,0903XTR,29.498,1004.6,52.171,4.4604,30.499,1099.7,539.6,147.86,13.227,56.293,0.42957
398,2022,Republic of Cyprus,0903XTR,19.86,1010.2,62.494,3.7181,25.083,1090.1,549.97,133.9,11.956,72.723,1.107
399,2021,Bulgaria,0903XTR,22.921,1010.5,76.936,4.1933,25.7,1090.8,550.36,134.2,12.146,-,5.1029
400,2021,Belgium,0903XTR,19.503,1015.4,74.399,6.0125,31.622,1100.1,534.54,153.82,13.605,-,1.0566
401,2022,Denmark,0903XTR,11.508,1016.8,90.451,3.7348,19.238,1054.0,548.89,111.36,10.436,-,4.2028
402,2019,Latvia,0903XTR,30.859,1007.2,71.787,4.1867,25.002,1077.0,549.79,125.29,11.824,-,1.8674
403,2021,Romania,0903XTR,30.614,1010.2,41.028,4.4681,27.367,1099.6,549.86,137.73,12.503,76.054,1.2232
404,2022,Slovenia,0903XTR,29.163,1006.6,47.07,4.0714,25.819,1091.7,550.2,132.75,12.311,-,3.333
405,2021,Czech Republic,0903XTR,10.741,1015.6,93.073,4.3596,19.509,1049.8,546.35,110.66,10.497,-,4.5766
406,2020,Slovakia,0903XTR,19.648,1011.3,84.094,3.9399,25.244,1089.6,549.7,134.17,12.021,67.959,0.8966
407,2021,Ireland,0903XTR,21.788,1005.1,69.049,5.9507,30.859,1100.1,537.7,153.38,13.427,-,1.1227
408,2018,Netherlands,0903XTR,14.932,1012.8,83.349,3.5575,25.299,1084.7,549.84,136.78,12.188,-,2.3555
409,2020,Greece,0903XTR,19.561,1010.6,95.384,3.5501,20.599,1063.6,550.02,115.1,10.87,-,3.9029
410,2019,Denmark,0903XTR,20.452,1007.0,93.1,3.9414,24.51,1075.7,550.03,128.17,11.769,-,1.7903
411,2021,Poland,0903XTR,20.752,1007.4,67.287,2.8417,22.959,1076.0,549.98,124.57,11.435,-,2.968
412,2021,Italy,0903XTR,32.07,1011.4,56.755,4.4666,26.652,1095.1,549.83,133.78,12.406,-,1.7946
413,2022,Poland,0903XTR,26.98,1013.9,42.849,3.2427,20.254,1060.7,550.01,110.76,10.701,-,1.951
414,2019,Latvia,0903XTR,23.346,1006.8,88.913,4.6698,30.519,1099.9,545.71,146.64,13.165,52.434,1.2594
415,2018,Poland,0903XTR,13.873,1033.0,58.476,2.6158,18.106,1030.1,540.34,102.15,10.196,95.498,12.366
416,2018,Romania,0903XTR,9.0815,1016.4,80.806,2.8334,23.017,1063.8,549.89,122.78,11.211,71.957,3.6385
417,2021,Slovakia,0903XTR,11.392,1011.1,82.588,4.2936,24.583,1086.7,550.21,134.74,12.017,78.938,1.7162
418,2020,Germany,0903XTR,19.508,1010.0,91.125,3.4978,21.609,1067.8,549.94,118.34,11.01,-,4.0043
419,2022,Portugal,0903XTR,24.183,1010.6,89.622,3.8637,25.731,1092.3,550.2,134.86,12.192,-,0.5675
420,2020,Luxembourg,0903XTR,21.362,1021.8,69.206,4.1021,31.708,1100.0,539.62,154.75,13.589,79.634,1.1465
421,2022,France,0903XTR,19.07,1005.4,71.687,4.6307,24.931,1088.2,549.9,134.33,11.885,-,1.5706
422,2022,Latvia,0903XTR,22.506,1010.1,66.578,3.705,25.183,1089.8,549.94,133.51,12.042,-,0.79527
423,2019,Ireland,0903XTR,12.269,1009.5,97.136,3.4701,24.198,1072.0,550.09,129.96,11.572,-,1.1893
424,2020,Romania,0903XTR,18.731,989.38,72.485,2.781,19.584,1053.5,549.97,108.91,10.334,-,5.2697
425,2020,Greece,0903XTR,12.039,1006.5,81.253,2.6231,19.778,1056.5,549.14,112.98,10.506,80.533,6.2423
426,2018,Czech Republic,0903XTR,26.531,1006.6,69.078,4.3003,29.705,1099.8,546.28,146.48,13.097,56.092,1.6031
427,2018,Poland,0903XTR,11.173,1016.2,51.518,3.303,27.657,1080.7,550.33,134.76,11.921,-,2.7637
428,2020,Estonia,0903XTR,25.659,1015.7,73.811,4.8906,26.064,1093.9,550.33,134.8,12.244,63.036,1.5831
429,2018,Romania,0903XTR,3.0999,1032.6,85.795,2.8409,19.467,1028.2,533.72,110.13,10.565,88.96,13.921
430,2020,Malta,0903XTR,10.307,1018.5,85.198,2.9466,23.949,1084.8,550.07,133.72,11.835,-,1.6812
431,2021,Sweden,0903XTR,17.351,1006.9,90.962,4.0814,24.698,1086.8,550.11,133.84,11.877,-,1.087
432,2018,Hungary,0903XTR,23.098,1011.1,83.117,4.3206,30.127,1099.9,544.38,148.52,13.203,-,1.5088
433,2018,Lithuania,0903XTR,15.977,1005.7,86.099,3.5267,23.956,1076.9,549.86,130.46,11.831,51.904,2.3679
434,2022,Bulgaria,0903XTR,8.8544,1025.7,80.421,5.1174,34.974,1099.7,520.75,168.21,14.463,-,0.22633
435,2019,Poland,0903XTR,26.628,1015.7,59.969,4.6065,26.523,1088.2,550.07,133.95,12.379,58.628,1.3944
436,2018,Belgium,0903XTR,1.5433,1013.2,68.128,2.9119,23.236,1074.0,549.74,132.56,11.664,86.198,4.3983
437,2022,Latvia,0903XTR,11.868,1019.1,94.111,4.8712,32.34,1099.9,528.87,160.45,14.005,-,0.37592
438,2018,Luxembourg,0903XTR,6.73,1012.7,82.051,3.2341,23.39,1074.4,549.57,131.35,11.669,-,3.3082
439,2020,Croatia,0903XTR,18.1,1009.3,85.572,3.0641,20.757,1062.6,550.12,114.6,10.799,60.673,4.6679
